,State,Year,Quater,Transaction_area,Transaction_count,Transaction_amount
473,assam,2021,1,tinsukia,108,99440.0
474,assam,2021,1,dibrugarh,91,81680.0
475,assam,2021,1,jorhat,90,68041.0
476,assam,2021,1,dhemaji,84,48008.0
477,assam,2021,2,kamrup metropolitan,910,790743.0
478,assam,2021,2,sonitpur,166,149754.0
479,assam,2021,2,barpeta,150,166761.0
480,assam,2021,2,nagaon,139,99192.0
481,assam,2021,2,dibrugarh,138,138262.0
482,assam,2021,2,kamrup,131,151795.0
483,assam,2021,2,cachar,125,110721.0
484,assam,2021,2,tinsukia,123,137739.0
485,assam,2021,2,dhubri,92,89465.0
486,assam,2021,2,jorhat,85,66263.0
487,assam,2021,3,kamrup metropolitan,1130,1219595.0
488,assam,2021,3,nagaon,256,414468.0
489,assam,2021,3,sonitpur,254,379958.0
490,assam,2021,3,barpeta,246,472172.0
491,assam,2021,3,dibrugarh,244,369625.0
492,assam,2021,3,tinsukia,193,219360.0
493,assam,2021,3,kamrup,187,191043.0
494,assam,2021,3,cachar,139,190170.0
495,assam,2021,3,jorhat,121,187950.0
496,assam,2021,3,baksa,120,133440.0
497,assam,2021,4,kamrup metropolitan,2250,2848340.0
498,assam,2021,4,barpeta,470,805931.0
499,assam,2021,4,nagaon,450,872663.0
500,assam,2021,4,dibrugarh,422,720457.0
501,assam,2021,4,sonitpur,415,668817.0
502,assam,2021,4,tinsukia,376,622789.0
503,assam,2021,4,kamrup,360,561224.0
504,assam,2021,4,cachar,322,545014.0
505,assam,2021,4,jorhat,257,543440.0
506,assam,2021,4,dhubri,255,370821.0
507,assam,2022,1,kamrup metropolitan,3580,5037571.0
508,assam,2022,1,dibrugarh,873,1470129.0
509,assam,2022,1,jorhat,865,1449243.0
510,assam,2022,1,nagaon,841,1525020.0
511,assam,2022,1,barpeta,746,1153589.0
512,assam,2022,1,sonitpur,735,1366384.0
513,assam,2022,1,golaghat,651,1131690.0
514,assam,2022,1,tinsukia,643,1177509.0
515,assam,2022,1,cachar,594,1093901.0
516,assam,2022,1,kamrup,530,905037.0
517,assam,2022,2,kamrup metropolitan,2330,3272854.0
518,assam,2022,2,dibrugarh,587,1057176.0
519,assam,2022,2,sonitpur,552,928881.0
520,assam,2022,2,kamrup,406,635248.0
521,assam,2022,2,barpeta,406,598109.0
522,assam,2022,2,tinsukia,389,774583.0
523,assam,2022,2,nagaon,385,680355.0
524,assam,2022,2,cachar,349,610793.0
525,assam,2022,2,jorhat,347,575716.0
526,assam,2022,2,kokrajhar,242,254646.0
527,assam,2022,3,kamrup metropolitan,3502,4613053.0
528,assam,2022,3,sonitpur,865,1425722.0
529,assam,2022,3,dibrugarh,848,1381966.0
530,assam,2022,3,barpeta,708,1128686.0
531,assam,2022,3,nagaon,673,1113514.0
532,assam,2022,3,kamrup,612,983523.0
533,assam,2022,3,tinsukia,566,936833.0
534,assam,2022,3,cachar,527,803800.0
535,assam,2022,3,jorhat,472,803029.0
536,assam,2022,3,karimganj,444,689445.0
537,assam,2022,4,kamrup metropolitan,5835,7067068.0
538,assam,2022,4,sonitpur,1095,1672604.0
539,assam,2022,4,dibrugarh,1094,1961516.0
540,assam,2022,4,kamrup,864,1321583.0
541,assam,2022,4,barpeta,845,1263373.0
542,assam,2022,4,nagaon,731,1242807.0
543,assam,2022,4,cachar,705,1215813.0
544,assam,2022,4,tinsukia,650,1190417.0
545,assam,2022,4,jorhat,606,1014221.0
546,assam,2022,4,lakhimpur,481,987421.0
547,assam,2023,1,kamrup metropolitan,5668,7671824.0
548,assam,2023,1,dibrugarh,1255,2224803.0
549,assam,2023,1,sonitpur,1065,1974045.0
550,assam,2023,1,nagaon,978,1827073.0
551,assam,2023,1,barpeta,948,1554633.0
552,assam,2023,1,kamrup,923,1577259.0
553,assam,2023,1,jorhat,887,1574670.0
554,assam,2023,1,tinsukia,813,1490071.0
555,assam,2023,1,cachar,807,1506973.0
556,assam,2023,1,lakhimpur,688,1386745.0
557,assam,2023,2,kamrup metropolitan,4012,5898627.0
558,assam,2023,2,dibrugarh,1121,2142408.0
559,assam,2023,2,sonitpur,893,1605940.0
560,assam,2023,2,nagaon,767,1428414.0
561,assam,2023,2,kamrup,690,1153785.0
562,assam,2023,2,barpeta,683,1025061.0
563,assam,2023,2,cachar,656,1133925.0
564,assam,2023,2,tinsukia,641,1239379.0
565,assam,2023,2,jorhat,581,1111680.0
566,assam,2023,2,lakhimpur,574,1175317.0
567,assam,2023,3,kamrup metropolitan,4860,6709390.0
568,assam,2023,3,dibrugarh,1582,2574384.0
569,assam,2023,3,barpeta,1229,1769686.0
570,assam,2023,3,nagaon,1173,1931012.0
571,assam,2023,3,sonitpur,1077,1850471.0
572,assam,2023,3,tinsukia,1072,1795306.0
573,assam,2023,3,kamrup,927,1535288.0
574,assam,2023,3,cachar,842,1278019.0
575,assam,2023,3,lakhimpur,710,1288953.0
576,assam,2023,3,dhubri,699,1028552.0
577,assam,2023,4,kamrup metropolitan,5317,7719481.0
578,assam,2023,4,sonitpur,1353,2337321.0
579,assam,2023,4,dibrugarh,1311,2554356.0
580,assam,2023,4,barpeta,1163,1993408.0
581,assam,2023,4,kamrup,1106,1685946.0
582,assam,2023,4,nagaon,1095,1810718.0
583,assam,2023,4,jorhat,963,1550776.0
584,assam,2023,4,tinsukia,899,1734025.0
585,assam,2023,4,dhubri,755,1083292.0
586,assam,2023,4,cachar,737,1308876.0
587,assam,2024,1,kamrup metropolitan,6122,8448944.0
588,assam,2024,1,nagaon,1887,2830019.0
589,assam,2024,1,sonitpur,1877,2836196.0
590,assam,2024,1,barpeta,1876,2380473.0
591,assam,2024,1,dibrugarh,1730,2796591.0
592,assam,2024,1,jorhat,1414,2122424.0
593,assam,2024,1,kamrup,1371,1848729.0
594,assam,2024,1,tinsukia,1255,2174121.0
595,assam,2024,1,cachar,1122,1680658.0
596,assam,2024,1,dhubri,1040,1208964.0
597,assam,2024,2,kamrup metropolitan,4266,6790945.0
598,assam,2024,2,dibrugarh,1333,2130896.0
599,assam,2024,2,barpeta,1262,1638356.0
600,assam,2024,2,sonitpur,1237,2099284.0
601,assam,2024,2,nagaon,1156,1884574.0
602,assam,2024,2,kamrup,916,1290289.0
603,assam,2024,2,tinsukia,863,1448536.0
604,assam,2024,2,goalpara,800,1191636.0
605,assam,2024,2,cachar,779,1165403.0
606,assam,2024,2,jorhat,777,1456554.0
607,assam,2024,3,kamrup metropolitan,3855,6666759.0
608,assam,2024,3,dibrugarh,1019,1975290.0
609,assam,2024,3,kamrup,925,1446934.0
610,assam,2024,3,sonitpur,888,1612215.0
611,assam,2024,3,barpeta,791,1253952.0
612,assam,2024,3,tinsukia,782,1472817.0
613,assam,2024,3,nagaon,754,1345197.0
614,assam,2024,3,cachar,668,1083025.0
615,assam,2024,3,jorhat,527,1074219.0
616,assam,2024,3,dhubri,522,824255.0
617,assam,2024,4,kamrup metropolitan,4694,7306786.0
618,assam,2024,4,dibrugarh,1204,2506223.0
619,assam,2024,4,sonitpur,1136,1890760.0
620,assam,2024,4,kamrup,1090,1561314.0
621,assam,2024,4,nagaon,1012,1552864.0
622,assam,2024,4,barpeta,972,1389291.0
623,assam,2024,4,cachar,833,1281628.0
624,assam,2024,4,tinsukia,816,1517962.0
625,assam,2024,4,dhubri,722,925125.0
626,assam,2024,4,jorhat,663,1209024.0
627,bihar,2020,2,patna,685,126689.0
628,bihar,2020,2,begusarai,158,31671.0
629,bihar,2020,2,muzaffarpur,132,28803.0
630,bihar,2020,2,gaya,117,24619.0
631,bihar,2020,2,darbhanga,103,21997.0
632,bihar,2020,2,purbi champaran,100,22466.0
633,bihar,2020,2,bhagalpur,96,22602.0
634,bihar,2020,2,pashchim champaran,92,20072.0
635,bihar,2020,2,madhubani,89,19995.0
636,bihar,2020,2,vaishali,86,20680.0
637,bihar,2020,3,patna,1926,427322.0
638,bihar,2020,3,muzaffarpur,752,179003.0
639,bihar,2020,3,purbi champaran,497,111197.0
640,bihar,2020,3,gaya,408,85332.0
641,bihar,2020,3,vaishali,408,89031.0
642,bihar,2020,3,samastipur,344,81819.0
643,bihar,2020,3,darbhanga,325,73191.0
644,bihar,2020,3,bhagalpur,325,80091.0
645,bihar,2020,3,saran,323,78623.0
646,bihar,2020,3,purnia,292,61193.0
647,bihar,2020,4,patna,1831,1396144.0
648,bihar,2020,4,muzaffarpur,616,462851.0
649,bihar,2020,4,vaishali,445,381786.0
650,bihar,2020,4,saran,410,376021.0
651,bihar,2020,4,samastipur,404,405354.0
652,bihar,2020,4,darbhanga,375,329076.0
653,bihar,2020,4,gaya,366,260585.0
654,bihar,2020,4,madhubani,362,312107.0
655,bihar,2020,4,purbi champaran,336,195193.0
656,bihar,2020,4,bhagalpur,332,281912.0
657,bihar,2021,1,patna,2101,1349311.0
658,bihar,2021,1,muzaffarpur,750,518615.0
659,bihar,2021,1,gaya,597,370763.0
660,bihar,2021,1,vaishali,534,460907.0
661,bihar,2021,1,purbi champaran,505,265124.0
662,bihar,2021,1,samastipur,500,393366.0
663,bihar,2021,1,darbhanga,463,321486.0
664,bihar,2021,1,saran,459,385969.0
665,bihar,2021,1,madhubani,444,317538.0
666,bihar,2021,1,pashchim champaran,415,255416.0
667,bihar,2021,2,patna,2844,2420477.0
668,bihar,2021,2,muzaffarpur,855,728324.0
669,bihar,2021,2,vaishali,611,662818.0
670,bihar,2021,2,gaya,565,575770.0
671,bihar,2021,2,darbhanga,559,503233.0
672,bihar,2021,2,samastipur,559,524394.0
673,bihar,2021,2,saran,550,605534.0
674,bihar,2021,2,purbi champaran,509,475116.0
675,bihar,2021,2,begusarai,480,456120.0
676,bihar,2021,2,bhagalpur,475,428330.0
677,bihar,2021,3,patna,4025,3635269.0
678,bihar,2021,3,muzaffarpur,1031,999940.0
679,bihar,2021,3,vaishali,796,871661.0
680,bihar,2021,3,begusarai,780,770780.0
681,bihar,2021,3,samastipur,735,806958.0
682,bihar,2021,3,gaya,660,613726.0
683,bihar,2021,3,saran,640,671368.0
684,bihar,2021,3,darbhanga,606,630720.0
685,bihar,2021,3,bhagalpur,603,673714.0
686,bihar,2021,3,purbi champaran,561,606304.0
687,bihar,2021,4,patna,5114,5291931.0
688,bihar,2021,4,muzaffarpur,1372,1563252.0
689,bihar,2021,4,vaishali,1036,1200374.0
690,bihar,2021,4,saran,880,1231657.0
691,bihar,2021,4,samastipur,836,1098032.0
692,bihar,2021,4,bhagalpur,818,990253.0
693,bihar,2021,4,gaya,801,890348.0
694,bihar,2021,4,darbhanga,793,870539.0
695,bihar,2021,4,begusarai,719,859763.0
696,bihar,2021,4,purbi champaran,667,874730.0
697,bihar,2022,1,patna,4444,5436425.0
698,bihar,2022,1,muzaffarpur,1211,1664652.0
699,bihar,2022,1,vaishali,900,1300490.0
700,bihar,2022,1,samastipur,846,1134330.0
701,bihar,2022,1,bhagalpur,790,1009817.0
702,bihar,2022,1,darbhanga,716,958014.0
703,bihar,2022,1,gaya,710,986298.0
704,bihar,2022,1,saran,698,1079022.0
705,bihar,2022,1,begusarai,665,982309.0
706,bihar,2022,1,munger,652,604211.0
707,bihar,2022,2,patna,4980,5796863.0
708,bihar,2022,2,muzaffarpur,1312,1527583.0
709,bihar,2022,2,vaishali,1030,1332752.0
710,bihar,2022,2,munger,869,685212.0
711,bihar,2022,2,samastipur,866,1140296.0
712,bihar,2022,2,saran,831,1134410.0
713,bihar,2022,2,darbhanga,823,901618.0
714,bihar,2022,2,bhagalpur,806,1158286.0
715,bihar,2022,2,gaya,781,1127943.0
716,bihar,2022,2,begusarai,734,980380.0
717,bihar,2022,3,patna,6711,7663832.0
718,bihar,2022,3,muzaffarpur,1848,2047804.0
719,bihar,2022,3,vaishali,1495,1738699.0
720,bihar,2022,3,gaya,1052,1275154.0
721,bihar,2022,3,samastipur,1037,1446763.0
722,bihar,2022,3,bhagalpur,1030,1287137.0
723,bihar,2022,3,saran,1013,1475793.0
724,bihar,2022,3,begusarai,1010,1185869.0
725,bihar,2022,3,darbhanga,978,1175895.0
726,bihar,2022,3,nalanda,802,1007554.0
727,bihar,2022,4,patna,7741,8886520.0
728,bihar,2022,4,muzaffarpur,2305,2622512.0
729,bihar,2022,4,vaishali,1553,1950312.0
730,bihar,2022,4,samastipur,1371,1741058.0
731,bihar,2022,4,bhagalpur,1277,1839829.0
732,bihar,2022,4,saran,1260,1760294.0
733,bihar,2022,4,darbhanga,1183,1530684.0
734,bihar,2022,4,gaya,1156,1515312.0
735,bihar,2022,4,begusarai,1065,1313395.0
736,bihar,2022,4,nalanda,944,1190812.0
737,bihar,2023,1,patna,6401,7935610.0
738,bihar,2023,1,muzaffarpur,1775,2423353.0
739,bihar,2023,1,vaishali,1280,1787246.0
740,bihar,2023,1,samastipur,1034,1410643.0
741,bihar,2023,1,bhagalpur,1004,1450332.0
742,bihar,2023,1,begusarai,981,1487117.0
743,bihar,2023,1,saran,934,1574069.0
744,bihar,2023,1,gaya,895,1335109.0
745,bihar,2023,1,darbhanga,881,1157743.0
746,bihar,2023,1,madhubani,811,1255509.0
747,bihar,2023,2,patna,7312,9370034.0
748,bihar,2023,2,muzaffarpur,2490,2986441.0
749,bihar,2023,2,vaishali,1300,1679995.0
750,bihar,2023,2,saran,1273,1702530.0
751,bihar,2023,2,samastipur,1088,1604418.0
752,bihar,2023,2,bhagalpur,999,1448813.0
753,bihar,2023,2,begusarai,966,1389526.0
754,bihar,2023,2,darbhanga,929,1257052.0
755,bihar,2023,2,gaya,918,1313271.0
756,bihar,2023,2,madhubani,838,1209798.0
757,bihar,2023,3,patna,10764,12203806.0
758,bihar,2023,3,muzaffarpur,2243,2653412.0
759,bihar,2023,3,vaishali,1795,2299571.0
760,bihar,2023,3,begusarai,1431,1674507.0
761,bihar,2023,3,saran,1328,1885167.0
762,bihar,2023,3,bhagalpur,1261,1763671.0
763,bihar,2023,3,gaya,1231,1481362.0
764,bihar,2023,3,samastipur,1151,1505350.0
765,bihar,2023,3,purnia,1062,1373810.0
766,bihar,2023,3,darbhanga,973,1187853.0
767,bihar,2023,4,patna,9152,12139703.0
768,bihar,2023,4,muzaffarpur,2640,3487730.0
769,bihar,2023,4,vaishali,2076,2700720.0
770,bihar,2023,4,bhagalpur,1712,2382914.0
771,bihar,2023,4,samastipur,1650,2083069.0
772,bihar,2023,4,begusarai,1515,1920706.0
773,bihar,2023,4,saran,1474,2082626.0
774,bihar,2023,4,gaya,1459,2063105.0
775,bihar,2023,4,darbhanga,1385,1986204.0
776,bihar,2023,4,madhubani,1261,1853704.0
777,bihar,2024,1,patna,8766,12210439.0
778,bihar,2024,1,muzaffarpur,2904,3379803.0
779,bihar,2024,1,samastipur,2166,2404317.0
780,bihar,2024,1,vaishali,2155,2395023.0
781,bihar,2024,1,begusarai,2098,2480882.0
782,bihar,2024,1,bhagalpur,1961,2423152.0
783,bihar,2024,1,darbhanga,1834,2081177.0
784,bihar,2024,1,purbi champaran,1825,1988941.0
785,bihar,2024,1,gaya,1794,2115644.0
786,bihar,2024,1,saran,1758,2453695.0
787,bihar,2024,2,patna,8676,12515913.0
788,bihar,2024,2,muzaffarpur,3030,3566917.0
789,bihar,2024,2,vaishali,2208,2694296.0
790,bihar,2024,2,samastipur,2019,2589400.0
791,bihar,2024,2,saran,1947,2473772.0
792,bihar,2024,2,bhagalpur,1936,2519217.0
793,bihar,2024,2,purbi champaran,1912,2388778.0
794,bihar,2024,2,begusarai,1909,2345108.0
795,bihar,2024,2,darbhanga,1835,2503350.0
796,bihar,2024,2,gaya,1680,2474293.0
797,bihar,2024,3,patna,10836,14766457.0
798,bihar,2024,3,muzaffarpur,2707,3612823.0
799,bihar,2024,3,vaishali,1988,2661199.0
800,bihar,2024,3,begusarai,1885,2296315.0
801,bihar,2024,3,purbi champaran,1794,2325571.0
802,bihar,2024,3,gaya,1750,2519779.0
803,bihar,2024,3,bhagalpur,1672,2351538.0
804,bihar,2024,3,samastipur,1598,2004913.0
805,bihar,2024,3,saran,1597,2272074.0
806,bihar,2024,3,darbhanga,1284,1775628.0
807,bihar,2024,4,patna,12285,17467167.0
808,bihar,2024,4,muzaffarpur,3574,4618556.0
809,bihar,2024,4,bhagalpur,2880,3502440.0
810,bihar,2024,4,vaishali,2751,3366259.0
811,bihar,2024,4,purbi champaran,2743,3484729.0
812,bihar,2024,4,begusarai,2448,2967847.0
813,bihar,2024,4,samastipur,2399,3064251.0
814,bihar,2024,4,gaya,2142,2996672.0
815,bihar,2024,4,saran,2101,2867354.0
816,bihar,2024,4,madhubani,1964,2474980.0
817,chandigarh,2020,2,chandigarh,149,29537.0
818,chandigarh,2020,3,chandigarh,264,70969.0
819,chandigarh,2020,4,chandigarh,200,153341.0
820,chandigarh,2021,1,chandigarh,338,238576.0
821,chandigarh,2021,2,chandigarh,378,310943.0
822,chandigarh,2021,3,chandigarh,494,469634.0
823,chandigarh,2021,4,chandigarh,710,835813.0
824,chandigarh,2022,1,chandigarh,792,1150932.0
825,chandigarh,2022,2,chandigarh,1330,1874959.0
826,chandigarh,2022,3,chandigarh,1533,1998439.0
827,chandigarh,2022,4,chandigarh,1403,2024528.0
828,chandigarh,2023,1,chandigarh,1520,2415574.0
829,chandigarh,2023,2,chandigarh,1704,2501107.0
830,chandigarh,2023,3,chandigarh,1883,2660630.0
831,chandigarh,2023,4,chandigarh,1767,3053934.0
832,chandigarh,2024,1,chandigarh,1730,3143984.0
833,chandigarh,2024,2,chandigarh,1798,3177315.0
834,chandigarh,2024,3,chandigarh,1991,3445738.0
835,chandigarh,2024,4,chandigarh,2095,3729932.0
836,chhattisgarh,2020,2,raipur,410,81039.0
837,chhattisgarh,2020,2,durg,172,37102.0
838,chhattisgarh,2020,2,bilaspur,138,26772.0
839,chhattisgarh,2020,2,raigarh,101,19804.0
840,chhattisgarh,2020,2,janjgir champa,97,19462.0
841,chhattisgarh,2020,2,surguja,77,14582.0
842,chhattisgarh,2020,2,korba,64,13184.0
843,chhattisgarh,2020,2,rajnandgaon,56,11803.0
844,chhattisgarh,2020,2,mahasamund,28,6903.0
845,chhattisgarh,2020,2,jashpur,23,4935.0
846,chhattisgarh,2020,3,raipur,1324,395561.0
847,chhattisgarh,2020,3,durg,639,196453.0
848,chhattisgarh,2020,3,bilaspur,394,110531.0
849,chhattisgarh,2020,3,raigarh,347,107510.0
850,chhattisgarh,2020,3,korba,249,82657.0
851,chhattisgarh,2020,3,janjgir champa,247,72077.0
852,chhattisgarh,2020,3,mahasamund,165,43911.0
853,chhattisgarh,2020,3,baloda bazar,137,30918.0
854,chhattisgarh,2020,3,surguja,135,37853.0
855,chhattisgarh,2020,3,rajnandgaon,134,38440.0
856,chhattisgarh,2020,4,raipur,854,518623.0
857,chhattisgarh,2020,4,durg,393,252505.0
858,chhattisgarh,2020,4,bilaspur,341,195612.0
859,chhattisgarh,2020,4,raigarh,253,133432.0
860,chhattisgarh,2020,4,janjgir champa,250,129700.0
861,chhattisgarh,2020,4,korba,212,154943.0
862,chhattisgarh,2020,4,rajnandgaon,154,119506.0
863,chhattisgarh,2020,4,baloda bazar,144,91702.0
864,chhattisgarh,2020,4,mahasamund,113,51551.0
865,chhattisgarh,2020,4,kanker,106,72276.0
866,chhattisgarh,2021,1,raipur,1026,542296.0
867,chhattisgarh,2021,1,durg,513,326643.0
868,chhattisgarh,2021,1,bilaspur,464,257938.0
869,chhattisgarh,2021,1,raigarh,298,139430.0
870,chhattisgarh,2021,1,janjgir champa,297,193584.0
871,chhattisgarh,2021,1,korba,244,151755.0
872,chhattisgarh,2021,1,rajnandgaon,185,105281.0
873,chhattisgarh,2021,1,baloda bazar,173,82107.0
874,chhattisgarh,2021,1,mahasamund,143,49330.0
875,chhattisgarh,2021,1,surguja,138,103150.0
876,chhattisgarh,2021,2,raipur,1208,819324.0
877,chhattisgarh,2021,2,durg,534,404367.0
878,chhattisgarh,2021,2,bilaspur,422,372335.0
879,chhattisgarh,2021,2,raigarh,413,273255.0
880,chhattisgarh,2021,2,korba,338,204745.0
881,chhattisgarh,2021,2,janjgir champa,275,218849.0
882,chhattisgarh,2021,2,rajnandgaon,263,171631.0
883,chhattisgarh,2021,2,bastar,144,109459.0
884,chhattisgarh,2021,2,mahasamund,144,87736.0
885,chhattisgarh,2021,2,baloda bazar,143,107641.0
886,chhattisgarh,2021,3,raipur,1145,798270.0
887,chhattisgarh,2021,3,durg,564,457493.0
888,chhattisgarh,2021,3,bilaspur,385,289752.0
889,chhattisgarh,2021,3,korba,281,237893.0
890,chhattisgarh,2021,3,raigarh,265,178817.0
891,chhattisgarh,2021,3,janjgir champa,229,152293.0
892,chhattisgarh,2021,3,rajnandgaon,212,165704.0
893,chhattisgarh,2021,3,baloda bazar,155,113239.0
894,chhattisgarh,2021,3,mahasamund,146,80923.0
895,chhattisgarh,2021,3,bastar,134,129106.0
896,chhattisgarh,2021,4,raipur,1504,1759887.0
897,chhattisgarh,2021,4,durg,857,1120413.0
898,chhattisgarh,2021,4,bilaspur,510,802349.0
899,chhattisgarh,2021,4,korba,389,532770.0
900,chhattisgarh,2021,4,janjgir champa,266,334273.0
901,chhattisgarh,2021,4,raigarh,230,349708.0
902,chhattisgarh,2021,4,surguja,210,297790.0
903,chhattisgarh,2021,4,bastar,183,266874.0
904,chhattisgarh,2021,4,mahasamund,165,179042.0
905,chhattisgarh,2021,4,kanker,161,220818.0
906,chhattisgarh,2022,1,raipur,1650,2255466.0
907,chhattisgarh,2022,1,durg,879,1239930.0
908,chhattisgarh,2022,1,bilaspur,610,961852.0
909,chhattisgarh,2022,1,korba,402,675060.0
910,chhattisgarh,2022,1,raigarh,311,477426.0
911,chhattisgarh,2022,1,janjgir champa,302,488142.0
912,chhattisgarh,2022,1,surguja,225,347658.0
913,chhattisgarh,2022,1,rajnandgaon,207,330899.0
914,chhattisgarh,2022,1,kanker,201,301862.0
915,chhattisgarh,2022,1,baloda bazar,185,345262.0
916,chhattisgarh,2022,2,raipur,1773,2243228.0
917,chhattisgarh,2022,2,durg,1061,1499260.0
918,chhattisgarh,2022,2,bilaspur,869,1181756.0
919,chhattisgarh,2022,2,raigarh,386,555753.0
920,chhattisgarh,2022,2,korba,353,543196.0
921,chhattisgarh,2022,2,janjgir champa,300,433751.0
922,chhattisgarh,2022,2,rajnandgaon,267,384283.0
923,chhattisgarh,2022,2,baloda bazar,175,342236.0
924,chhattisgarh,2022,2,mahasamund,175,272123.0
925,chhattisgarh,2022,2,surguja,172,328700.0
926,chhattisgarh,2022,3,raipur,2103,2618098.0
927,chhattisgarh,2022,3,durg,1197,1644805.0
928,chhattisgarh,2022,3,bilaspur,1015,1231179.0
929,chhattisgarh,2022,3,raigarh,636,782616.0
930,chhattisgarh,2022,3,korba,544,785140.0
931,chhattisgarh,2022,3,janjgir champa,397,531798.0
932,chhattisgarh,2022,3,rajnandgaon,332,528822.0
933,chhattisgarh,2022,3,bastar,238,366792.0
934,chhattisgarh,2022,3,surguja,223,344772.0
935,chhattisgarh,2022,3,baloda bazar,214,288345.0
936,chhattisgarh,2022,4,raipur,2894,3964532.0
937,chhattisgarh,2022,4,durg,1757,2516798.0
938,chhattisgarh,2022,4,bilaspur,1264,1762665.0
939,chhattisgarh,2022,4,korba,1020,1466794.0
940,chhattisgarh,2022,4,raigarh,642,920443.0
941,chhattisgarh,2022,4,janjgir champa,489,702708.0
942,chhattisgarh,2022,4,rajnandgaon,388,677411.0
943,chhattisgarh,2022,4,surguja,345,629537.0
944,chhattisgarh,2022,4,bastar,313,555336.0
945,chhattisgarh,2022,4,baloda bazar,303,425204.0
946,chhattisgarh,2023,1,raipur,2822,3781934.0
947,chhattisgarh,2023,1,durg,1618,2496654.0
948,chhattisgarh,2023,1,bilaspur,1173,1738639.0
949,chhattisgarh,2023,1,korba,647,969540.0
950,chhattisgarh,2023,1,raigarh,581,993311.0
951,chhattisgarh,2023,1,janjgir champa,418,662015.0
952,chhattisgarh,2023,1,rajnandgaon,307,513794.0
953,chhattisgarh,2023,1,bastar,276,517691.0
954,chhattisgarh,2023,1,surguja,272,444122.0
955,chhattisgarh,2023,1,baloda bazar,261,481517.0
956,chhattisgarh,2023,2,raipur,2650,3689547.0
957,chhattisgarh,2023,2,durg,1620,2446797.0
958,chhattisgarh,2023,2,bilaspur,1081,1517472.0
959,chhattisgarh,2023,2,raigarh,651,1038992.0
960,chhattisgarh,2023,2,korba,590,918450.0
961,chhattisgarh,2023,2,janjgir champa,440,772564.0
962,chhattisgarh,2023,2,bastar,410,559981.0
963,chhattisgarh,2023,2,rajnandgaon,341,552029.0
